formula,c_11,c_12,c_13,c_22,c_23,c_33
Ni2Cl2,16.276319050644002,-3.9359181625620003,0.0,16.276319050644002,0.0,2.398378373862
Ni2F2,72.17494660783201,32.640242966907,0.0,72.17494660783201,0.0,5.105275036269
Ni2I2,33.418509970824005,0.703484154696,0.0,33.418509970824005,0.0,0.424302198798
Ni2N2,188.654974785477,56.358364812765,0.0,188.654974785477,0.0,39.021933202911
Ni2O2,59.233251933567004,48.116159584179,0.0,59.233251933567004,0.0,38.176157731569
Ni2P2,73.44985549618501,34.090196259639,0.0,73.44985549618501,0.0,-29.388961697115004
Ni2S2,43.296679578168,45.662488560807006,0.0,43.296679578168,-0.0,-26.270511373704
Ni2Se2,28.092174554421,13.593155977329001,-0.0,28.092174554421,-0.0,22.015181719554
Ni2Te2,6.121612717145999,28.438442475770998,-0.0,6.121612717145999,0.0,22.615850937603003
Os2Br2,68.047341137085,57.349444223517004,-0.0,68.047341137085,-0.0,45.595365856053
Os2Cl2,121.26895945404301,134.839575869595,0.0,121.26895945404301,0.0,36.431647085052
Os2F2,94.260686156877,166.108432541097,0.0,94.260686156877,0.0,52.12482156470101
Os2I2,70.486426657563,133.51815502491002,-0.0,70.486426657563,0.0,-39.321781016184005
Os2N2,140.09932130112298,129.615320603799,0.0,140.09932130112298,0.0,102.129344532378
Os2O2,37.962188036721,234.083250296034,-0.0,37.962188036721,0.0,34.640844918015006
Os2S2,83.112879751017,60.926970495069,-0.0,83.112879751017,0.0,70.126528455171
Os2Se2,98.06061379308599,39.004500404112,0.0,98.06061379308599,0.0,49.318765526196
P2Au2,65.57759666908801,28.021947378648004,0.0,65.57759666908801,0.0,-4.897275477996001
P2Ir2,111.608231405586,61.81194680164501,0.0,111.608231405586,0.0,78.108509207691
P2Os2,26.840760449697,112.63472750346601,-0.0,26.840760449697,0.0,62.70575891035201
P2Pb2,23.124782118558002,20.129022694176,0.0,23.124782118558002,0.0,5.608915757736
P2Pd2,60.215403693933,37.010934029337,0.0,60.215403693933,0.0,-19.164671125629
P2Pt2,68.195510742051,40.49442605742,0.0,68.195510742051,0.0,-5.692662996645
P2Rh2,88.648133208243,58.443320201265,0.0,88.648133208243,0.0,69.879879151194
P2Ru2,103.87470018284101,41.708696727822,0.0,103.87470018284101,-0.0,63.30938564221201
P2W2,43.119853317642,53.726710240854,0.0,43.119853317642,0.0,62.011257514995
Pb2Br2,8.968449380871,8.24172761766,0.0,8.968449380871,0.0,-14.677149082839
Pb2Cl2,-0.7272912223920001,42.669172300008,-0.0,-0.7272912223920001,-0.0,-2.452752540822
Pb2F2,9.750261727431,26.626570319037,0.0,9.750261727431,0.0,2.493110664069
Pb2I2,12.544891843014,8.318090256867,0.0,12.544891843014,0.0,-13.581803533011
Pb2N2,79.252277157555,50.460586293054,0.0,79.252277157555,0.0,28.121933389041
Pb2O2,41.626327212738005,15.818767783536002,0.0,41.626327212738005,-0.0,17.302631452014
Pb2S2,-2.041272358422,24.472416455220003,0.0,-2.041272358422,0.0,9.428149897146
Pb2Se2,-1.5579852102629999,16.755197482563,-0.0,-1.5579852102629999,-0.0,7.652098559862
Pd2Br2,59.276457352719,17.50315456233,0.0,59.276457352719,0.0,1.894406998677
Pd2Cl2,63.849930992538,18.547965202257,0.0,63.849930992538,0.0,1.623454646427
Pd2F2,56.264716331967,41.419466572827,-0.0,56.264716331967,0.0,-1.651670430363
Pd2I2,32.727535548459,15.43528294926,0.0,32.727535548459,0.0,17.090333395407
Pd2N2,117.00815564389501,66.816574520085,-0.0,117.00815564389501,0.0,48.05280265788001
Pd2O2,134.946321911556,59.393949640515004,0.0,134.946321911556,0.0,20.47830323829
Pd2S2,78.655134912498,36.997487444804996,0.0,78.655134912498,0.0,-3.6634778685810003
Pd2Se2,30.108151903416,24.223654641377998,0.0,30.108151903416,-0.0,15.120574088328
Pt2Br2,64.357759994433,41.10279215923801,0.0,64.357759994433,-0.0,-2.3209686645480003
Pt2Cl2,-892.9154493023881,1007.7931111929541,0.0,-892.9154493023881,0.0,-4.785238976547
Pt2F2,82.486088889246,74.35476287409601,-0.0,82.486088889246,0.0,41.66363597391901
Pt2I2,42.455551628529,54.050218164614996,0.0,42.455551628529,0.0,3.6893239675380003
Pt2N2,84.674318455668,137.48636703393,0.0,84.674318455668,0.0,29.915233828614003
Pt2O2,125.76471110048101,108.96452634261901,-0.0,125.76471110048101,0.0,6.923503092249001
Pt2S2,80.812779010005,68.55755819361,0.0,80.812779010005,0.0,-23.512840995933
Pt2Se2,55.73150047239,55.23177248658601,-0.0,55.73150047239,-0.0,-8.149769144754
Re2As2,87.24118326850201,131.893653308376,-0.0,87.24118326850201,-0.0,30.543384044559005
Re2Br2,55.52759734629,88.045792351953,0.0,55.52759734629,0.0,0.479062128429
Re2Cl2,1.023795759183,188.75011120800602,0.0,1.023795759183,0.0,25.323023144775
Re2I2,84.30088182048901,138.59240372064002,-0.0,84.30088182048901,-0.0,8.418535508535
Re2N2,145.110525354621,124.812814155312,0.0,145.110525354621,0.0,33.969268847106
Re2O2,118.689768605388,188.60067409712101,0.0,118.689768605388,0.0,30.225570712608
Re2P2,-52.983915033018,249.04376961519898,-0.0,-52.983915033018,0.0,37.794950734017
Re2S2,142.310145538275,79.564818399669,0.0,142.310145538275,0.0,39.222640009737
Re2Se2,127.706107666416,56.288064158387996,-0.0,127.706107666416,0.0,22.895051263152002
Re2Te2,110.941651879749,32.027339561292,0.0,110.941651879749,0.0,12.727486173954
Rh2Br2,46.264682459889,39.952300917108005,-0.0,46.264682459889,-0.0,25.470641660211
Rh2Cl2,55.708850692706996,49.026173725068,0.0,55.708850692706996,-0.0,40.160245366428
Rh2F2,68.027005933428,63.36271273906501,0.0,68.027005933428,0.0,57.501306128334
Rh2I2,58.406764595775,22.989508008594,0.0,58.406764595775,0.0,29.276888456364
Rh2N2,106.69293529995899,106.819024584423,0.0,106.69293529995899,0.0,100.833622829442
Rh2O2,107.092438469907,51.297489222963,0.0,107.092438469907,0.0,-12.83340558162
Rh2S2,47.948701845663,28.978344888312,0.0,47.948701845663,-0.0,52.778230050771
Rh2Se2,29.624074860264002,94.980849954681,-0.0,29.624074860264002,0.0,47.557207843551005
Ru2Br2,62.111427221898005,45.409060855611,0.0,62.111427221898005,0.0,39.81327939834
Ru2Cl2,51.91434210354301,77.740950860832,0.0,51.91434210354301,-0.0,45.837000245307
Ru2F2,83.520869699727,97.042163602344,0.0,83.520869699727,0.0,25.333824499563004
Ru2I2,47.127468228057005,48.051369825102,-0.0,47.127468228057005,0.0,39.017340790161
Ru2N2,151.164115254114,122.474339213361,0.0,151.164115254114,0.0,93.543810526602
Ru2O2,19.597772387256,189.10932973331103,0.0,19.597772387256,0.0,71.42561180424
Ru2S2,73.413299890695,55.071736087074,0.0,73.413299890695,0.0,74.036894433192
Ru2Se2,62.248207643244,33.050896515012,-0.0,62.248207643244,0.0,56.609441202633
Sb2As2,37.990109906241,28.314300374313003,0.0,37.990109906241,0.0,-15.200518809480002
Sb2Br2,30.422750546442003,12.840367679349,0.0,30.422750546442003,0.0,-4.641955698747
Sb2Cl2,24.251649989502,14.11064741565,-0.0,24.251649989502,-0.0,-10.12149400449
Sb2F2,45.217722570795004,35.862004207542,0.0,45.217722570795004,0.0,-19.31881086717
Sb2I2,24.928681846758003,15.842483002977,-0.0,24.928681846758003,0.0,-5.184393123126
Sb2N2,76.984029391377,56.000468902332,0.0,76.984029391377,-0.0,12.389870358225002
Sb2O2,86.00606304421501,49.748633729247004,0.0,86.00606304421501,0.0,11.020486354779
Sb2P2,56.580472263006,20.539217001006,0.0,56.580472263006,0.0,20.798284189059
Sb2S2,20.965558231065,48.00539058864901,0.0,20.965558231065,0.0,-0.5217531973530001
Sb2Se2,-57.037454070932995,117.68320357884302,0.0,-57.037454070932995,0.0,-8.959944232458
Sb2Te2,-162.86146813929,216.173556987423,0.0,-162.86146813929,-0.0,3.4244152304670004
Sc2As2,15.223719678693001,23.924210960427,0.0,15.223719678693001,0.0,21.209543935647
Sc2Br2,31.792795857324,28.511425099194,0.0,31.792795857324,0.0,14.660524548684002
Sc2Cl2,31.341471901905,30.308877079893,-0.0,31.341471901905,0.0,25.904661404388
Sc2I2,35.324838873000004,23.967030616908,0.0,35.324838873000004,0.0,9.139691267493001
Sc2N2,-50.079030272133,190.636509038847,-0.0,-50.079030272133,0.0,63.31678861156501
Sc2O2,34.004520207375,110.971925064597,0.0,34.004520207375,0.0,35.750041184697004
Sc2P2,17.630970593988003,29.371308462504,0.0,17.630970593988003,-0.0,24.692301177690002
Sc2S2,19.195881162678,33.341357436624,0.0,19.195881162678,0.0,11.855846234004002
Sc2Se2,6.109158093768,33.550036671983996,0.0,6.109158093768,0.0,10.328868994629
Sc2Te2,9.360218927748,24.363539533743,0.0,9.360218927748,0.0,6.441538558962001
Sn2As2,-22.287952667253,73.70164830244201,0.0,-22.287952667253,0.0,6.365763748587001
Sn2Br2,7.5270012365520005,14.658797801490001,0.0,7.5270012365520005,0.0,-10.75396108842
Sn2Cl2,4.743484759824,15.122962142958,0.0,4.743484759824,0.0,-17.263320398874
Sn2F2,4.747103581071,37.023021259695,0.0,4.747103581071,0.0,13.408632833034
Sn2I2,13.775566611759,10.164864750501,0.0,13.775566611759,-0.0,0.69198475317
Sn2N2,110.09383737714602,42.471643442805004,0.0,110.09383737714602,0.0,48.02730558229201
Sn2O2,45.842364183399,27.520896777972002,0.0,45.842364183399,-0.0,6.3468613777080005
Sn2P2,-37.064940803277,94.653557882814,-0.0,-37.064940803277,0.0,16.728194095593
Sn2S2,-0.326391958968,38.307721172031,0.0,-0.326391958968,0.0,4.296569520645001
Sn2Se2,2.22511582563,26.449468513746,0.0,2.22511582563,0.0,3.3084843630060004
Sn2Te2,3.5551336669830005,21.120487867599003,-0.0,3.5551336669830005,0.0,2.448747956904
Sr2As2,9.685343380797,14.492038109712,0.0,9.685343380797,0.0,1.9228983273780003
Sr2Br2,12.117209628432,1.0097797154700001,-0.0,12.117209628432,0.0,0.8997638756310001
Sr2Cl2,29.48898444681,4.444188036081,0.0,29.48898444681,0.0,0.405767220939
Sr2F2,31.809714305895003,14.549829031758,0.0,31.809714305895003,0.0,2.148808295376
Sr2I2,4.768467485184001,12.543091617216,0.0,4.768467485184001,0.0,10.781221650504
Sr2N2,59.965594809984005,19.979163081318,0.0,59.965594809984005,0.0,14.190114525876002
Sr2O2,54.705518724738006,3.4879558532760004,0.0,54.705518724738006,0.0,26.867488291902
Sr2P2,10.338108929082,15.964126831899,0.0,10.338108929082,-0.0,3.992386469736
Sr2S2,3.5400154442100003,24.483970965699,0.0,3.5400154442100003,0.0,14.330991379395
Sr2Se2,5.148535564374,17.757317053566002,0.0,5.148535564374,0.0,12.083887081518002
Sr2Te2,4.966106560293,10.720234409184002,0.0,4.966106560293,0.0,8.868187825713001
Ta2As2,75.444854703738,25.642948986591,0.0,75.444854703738,0.0,21.409258781319
Ta2Br2,53.331909701562,116.725409975703,0.0,53.331909701562,-0.0,37.748622474195
Ta2Cl2,44.109812179683004,127.038297373962,-0.0,44.109812179683004,0.0,76.499768651715
Ta2F2,55.38905343844801,136.009741007946,0.0,55.38905343844801,0.0,82.535190966369
Ta2I2,70.636965947508,98.010978996084,0.0,70.636965947508,0.0,49.68152939414401
Ta2N2,110.26105631019901,112.106893951632,0.0,110.26105631019901,0.0,45.767581334178
Ta2O2,50.988254518029,68.70671975973,0.0,50.988254518029,0.0,71.441832206073
Ta2P2,87.26364935167501,15.831057080055,0.0,87.26364935167501,0.0,8.053953045138
Ta2S2,73.56090003647999,76.908787300881,0.0,73.56090003647999,0.0,60.501051766983004
Ta2Se2,79.268681255898,69.840384401544,0.0,79.268681255898,0.0,-32.469956302137
Ta2Te2,86.490250305273,67.467741908733,0.0,86.490250305273,0.0,-38.810902652223
Tc2As2,37.968911328987005,119.67634745164501,0.0,37.968911328987005,0.0,11.804080557486001
Tc2Br2,75.451467778098,38.842002471366,0.0,75.451467778098,0.0,33.209518451396995
Tc2Cl2,85.125807737946,69.38415574930801,0.0,85.125807737946,0.0,47.033305397031
Tc2I2,77.27855000586,26.388720077889,0.0,77.27855000586,0.0,32.155302550158005
Tc2N2,145.758312727485,105.45107341375501,0.0,145.758312727485,0.0,50.567497661874
Tc2O2,107.61218937530101,138.78550549195202,0.0,107.61218937530101,0.0,51.300869238747005
Tc2P2,16.205779590804,33.529132009146,-0.0,16.205779590804,0.0,51.932785233147
Tc2S2,109.5694573197,54.626933357759995,0.0,109.5694573197,0.0,32.714088963927004
Tc2Se2,102.821494612407,50.041758250254,-0.0,102.821494612407,-0.0,22.681595918532
Tc2Te2,85.50642690666601,30.982896314385002,0.0,85.50642690666601,0.0,6.163789435842
Te2Au2,11.612595315462,76.622275854234,0.0,11.612595315462,0.0,4.777321656966
Te2Ir2,67.66571163756001,47.692261517702995,0.0,67.66571163756001,0.0,46.504351296486
Te2Mo2,63.65381659846201,84.934800106848,-0.0,63.65381659846201,0.0,8.085916237878001
Te2Os2,91.613894992542,34.43776842621,0.0,91.613894992542,0.0,35.200145682012
Te2Pb2,1.386577996782,13.773674537706,-0.0,1.386577996782,0.0,5.497393606515001
Te2Pd2,25.317732685287,13.189482896604,0.0,25.317732685287,0.0,13.11005252568
Te2Pt2,20.968276939413002,89.98066769178301,0.0,20.968276939413002,0.0,26.714009857797002
Te2Rh2,67.40688325497,37.296031012857,-0.0,67.40688325497,0.0,43.978726350147
Te2Ru2,57.927463661883,18.367685447343,0.0,57.927463661883,0.0,40.581920705133
Te2W2,81.651059663739,102.94016255786701,0.0,81.651059663739,0.0,39.932388215424
Ti2As2,32.926552347393006,18.340902496185002,0.0,32.926552347393006,-0.0,14.884597551582
Ti2Br2,53.2958684463,53.254702058408995,0.0,53.2958684463,-0.0,-1.7504073044880002
Ti2Cl2,53.791334673072,61.362753725742,0.0,53.791334673072,0.0,-3.101605353444
Ti2F2,52.064514000468,71.984141042895,0.0,52.064514000468,0.0,-2.077350352986
Ti2I2,62.15342024408401,35.295410692098,-0.0,62.15342024408401,0.0,12.461732432937001
Ti2N2,-82.895842324452,266.577325949934,-0.0,-82.895842324452,-0.0,45.872986391616
Ti2O2,128.743258161876,29.434518431595002,-0.0,128.743258161876,-0.0,32.871222958581
Ti2P2,29.586325227459003,26.170911125982002,0.0,29.586325227459003,0.0,16.715739472215
Ti2S2,-11.689251869085,66.793428759825,0.0,-11.689251869085,0.0,18.970963155834
Ti2Se2,28.171127314419,37.100926949586004,-0.0,28.171127314419,0.0,11.829228609705
Ti2Te2,30.545202640008,21.624789896502,0.0,30.545202640008,0.0,-0.166869909684
Tl2As2,18.416971220976,22.731396042393,0.0,18.416971220976,-0.0,11.088986783358001
Tl2Br2,-0.9774674993610001,5.579524316136,0.0,-0.9774674993610001,-0.0,1.9278030241950002
Tl2Cl2,-3.118450323411,9.101445654111,0.0,-3.118450323411,0.0,2.3636229941700004
Tl2F2,16.801635960291,1.068287053905,0.0,16.801635960291,-0.0,4.4319538485150005
Tl2I2,-0.574933336998,3.951550735563,0.0,-0.574933336998,0.0,1.440162268749
Tl2N2,85.49441315491201,47.68461974288701,0.0,85.49441315491201,0.0,31.341967882482002
Tl2O2,55.231864334841006,46.501338673722,-0.0,55.231864334841006,0.0,17.915718554138998
Tl2P2,-1.792620762486,17.693096753669998,0.0,-1.792620762486,-0.0,13.03988045886
Tl2S2,26.388573120681,-3.3229596479940002,0.0,26.388573120681,0.0,9.810073311087
Tl2Se2,14.820193555176001,7.6967000724900005,0.0,14.820193555176001,-0.0,9.371332566603002
Tl2Te2,-2365.894254558942,2385.693229733601,0.0,-2365.894254558942,-0.0,4.26782101683
V2As2,41.149708247892,35.17549361037,0.0,41.149708247892,0.0,18.644277282450002
V2Br2,23.603293157457003,3.4914828262679998,0.0,23.603293157457003,0.0,1.8062510435280001
V2Cl2,24.305289370422,10.061884486995002,-0.0,24.305289370422,0.0,2.452036124433
V2F2,64.687054358259,19.322503167021,0.0,64.687054358259,0.0,5.344962242517
V2I2,15.228201873537001,-0.47502080520900003,-0.0,15.228201873537001,0.0,0.702179909475
V2N2,113.15447840886,15.752545191681001,-0.0,113.15447840886,0.0,62.152685458044004
V2O2,173.250387523038,36.620523836634,0.0,173.250387523038,0.0,24.525118983939002
V2P2,39.229712325372,3.6052093356090005,0.0,39.229712325372,0.0,27.167868825054
V2S2,31.988340792219002,8.763829838382,-0.0,31.988340792219002,0.0,25.174247341326
V2Se2,22.638776262051,4.049975325621,-0.0,22.638776262051,-0.0,18.785301093177
V2Te2,43.596196737723005,20.268227909454,-0.0,43.596196737723005,-0.0,22.569430829526002
W2Br2,55.276723022583,34.26031759755,-0.0,55.276723022583,0.0,36.968647092735004
W2Cl2,54.137455637214,102.11823089352299,-0.0,54.137455637214,0.0,74.04885307599301
W2F2,77.23435262555401,110.004432285729,-0.0,77.23435262555401,0.0,84.52089513051601
W2I2,62.205002224092006,25.794645564549004,-0.0,62.205002224092006,0.0,27.938181770088
W2N2,269.54200392482403,57.00690534132,0.0,269.54200392482403,0.0,49.232593493355
W2O2,108.429014276667,182.736658995948,-0.0,108.429014276667,0.0,140.199307311516
W2S2,60.674865404745006,-14.492423872383,0.0,60.674865404745006,-0.0,3.194023067625
W2Se2,-4.035959281908,-3.047727167061,0.0,-4.035959281908,0.0,7.701053679777
Y2As2,12.431495987391,29.592001449618003,-0.0,12.431495987391,0.0,20.829641183316
Y2Br2,24.339144637215,23.770952962134,0.0,24.339144637215,0.0,8.703522274149
Y2Cl2,-234.35712342279302,274.00667412177,0.0,-234.35712342279302,-0.0,3.412768871733
Y2F2,28.907180860338002,35.396333554692,0.0,28.907180860338002,-0.0,4.726419354045
Y2I2,28.840462287906,24.942973435236002,0.0,28.840462287906,0.0,18.202174891833
Y2N2,-1297.2378420812852,1417.713140763873,0.0,-1297.2378420812852,0.0,52.013354522433005
Y2O2,116.32614561121801,22.689531607764003,0.0,116.32614561121801,0.0,25.877658017418003
Y2P2,12.542081286411001,37.092899412099,0.0,12.542081286411001,0.0,23.825878218624002
Y2S2,26.365611056931,29.998227911832004,0.0,26.365611056931,-0.0,7.163869975583999
Y2Se2,-2.044027806072,49.319904444558,-0.0,-2.044027806072,0.0,7.385058943275
Y2Te2,1.053940356474,27.29160679419,0.0,1.053940356474,0.0,3.531528665448
Zn2As2,-30.3411525567,111.28395195648301,0.0,-30.3411525567,0.0,11.842271061915
Zn2Br2,21.960697334688,22.212049269321003,-0.0,21.960697334688,0.0,7.3204161414060005
Zn2Cl2,4.463402691027,39.655318769391,-0.0,4.463402691027,-0.0,5.7979394665260005
Zn2F2,8.216028475911001,16.580906233875,0.0,8.216028475911001,0.0,2.537161087167
Zn2I2,8.428620446934001,-2.828301685866,-0.0,8.428620446934001,-0.0,5.490247812276
Zn2N2,68.5702332528,27.408401035248,0.0,68.5702332528,0.0,12.207147439728
Zn2O2,1.9729005174,66.23247472723801,-0.0,1.9729005174,-0.0,30.364426904517
Zn2P2,53.711096037504,13.048808109246,0.0,53.711096037504,0.0,19.128188998743
Zn2S2,43.498451824752,7.085596892673,0.0,43.498451824752,0.0,11.960443026798002
Zn2Se2,44.776593771681,4.078209479208001,0.0,44.776593771681,-0.0,7.695910177497001
Zn2Te2,44.379350068806,0.43073157664800005,0.0,44.379350068806,0.0,1.733525595219
Zr2As2,35.946596450397,24.61569973302,0.0,35.946596450397,0.0,14.463216127293002
Zr2Br2,45.611806693698,59.050033034493,-0.0,45.611806693698,0.0,-7.334358706515
Zr2Cl2,47.392321856175,65.606583978366,-0.0,47.392321856175,0.0,-0.89368352115
Zr2F2,42.73093106667,77.001958170753,0.0,42.73093106667,-0.0,10.565414990556
Zr2I2,45.458548695405,50.54161482361501,-0.0,45.458548695405,0.0,-13.099434867402
Zr2N2,89.07091072600801,92.87015868513001,0.0,89.07091072600801,0.0,52.736659530558
Zr2O2,124.47870694292399,40.094831039217,-0.0,124.47870694292399,-0.0,26.894289612711002
Zr2P2,-35.140278989403,91.114460921154,0.0,-35.140278989403,-0.0,10.503196982619
Zr2S2,-71.35988519296201,158.277284992938,0.0,-71.35988519296201,0.0,30.706084043466
Zr2Se2,22.672135548267,45.924439784067005,0.0,22.672135548267,0.0,12.822163355208
Zr2Te2,16.019511329664002,19.728472454121,0.0,16.019511329664002,-0.0,2.3059422900300004
